12th August 2026 18:53:34 IST | destination_available | {"ts_utc": "2026-08-12T13:23:34.528028+00:00", "ts_ist": "12th August 2026 18:53:34 IST", "stream": "4h", "type": "destination_available", "symbol": "EURUSD", "zone_id": "4h-596-1", "direction": "demand", "lower": 1.02918, "upper": 1.03005, "proximal": 1.03005, "distal": 1.02918, "origin_time": 1739232000, "confirmed_at": 1739289600, "state": "unmitigated"}
27th August 2026 13:55:12 IST | destinations_screened | {"ts_utc": "2026-08-27T08:25:12.361044+00:00", "ts_ist": "27th August 2026 13:55:12 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPAUD", "kept": 2, "dropped_stale": 4, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T08:25:00+00:00"}
27th August 2026 13:55:13 IST | destination_available | {"ts_utc": "2026-08-27T08:25:13.186481+00:00", "ts_ist": "27th August 2026 13:55:13 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDNZD", "zone_id": "4h-1787788800-1-bf9418", "direction": "demand", "lower": 1.20601, "upper": 1.20743, "proximal": 1.20743, "distal": 1.20601, "origin_time": "2026-08-27T00:00:00+00:00", "confirmed_at": "2026-08-27T08:00:00+00:00", "state": "unmitigated"}
27th August 2026 13:55:13 IST | destinations_screened | {"ts_utc": "2026-08-27T08:25:13.660693+00:00", "ts_ist": "27th August 2026 13:55:13 IST", "stream": "4h", "type": "destinations_screened", "symbol": "AUDCHF", "kept": 4, "dropped_stale": 3, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T08:25:00+00:00"}
27th August 2026 13:55:13 IST | destination_available | {"ts_utc": "2026-08-27T08:25:13.664515+00:00", "ts_ist": "27th August 2026 13:55:13 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-1787745600-1-5386ea", "direction": "demand", "lower": 0.57716, "upper": 0.57755, "proximal": 0.57755, "distal": 0.57716, "origin_time": "2026-08-26T12:00:00+00:00", "confirmed_at": "2026-08-27T00:00:00+00:00", "state": "unmitigated"}
27th August 2026 13:55:13 IST | destinations_screened | {"ts_utc": "2026-08-27T08:25:13.846437+00:00", "ts_ist": "27th August 2026 13:55:13 IST", "stream": "4h", "type": "destinations_screened", "symbol": "NZDJPY", "kept": 1, "dropped_stale": 4, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T08:25:00+00:00"}
27th August 2026 14:05:18 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T08:35:18.462492+00:00", "ts_ist": "27th August 2026 14:05:18 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDCAD", "zone_id": "4h-1787659200-1-7ebc50", "direction": "demand", "target_price": 0.99138, "destination_reward_risk": 6.84, "for_entry_zone": "15m-1787814000--1-f78ae6"}
27th August 2026 14:10:23 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T08:40:23.352547+00:00", "ts_ist": "27th August 2026 14:10:23 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "USDCAD", "zone_id": "4h-1787731200-1-724f86", "direction": "demand", "target_price": 1.38628, "destination_reward_risk": 1.98, "for_entry_zone": "15m-1787816700--1-f8ec8d"}
27th August 2026 16:10:08 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T10:40:08.376466+00:00", "ts_ist": "27th August 2026 16:10:08 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDUSD", "zone_id": "4h-1787630400-1-593b9c", "direction": "demand", "target_price": 0.71505, "destination_reward_risk": 5.52, "for_entry_zone": "15m-1787822100--1-f7c134"}
27th August 2026 16:35:20 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T11:05:20.664238+00:00", "ts_ist": "27th August 2026 16:35:20 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDCAD", "zone_id": "4h-1787659200-1-7ebc50", "direction": "demand", "target_price": 0.99138, "destination_reward_risk": 3.82, "for_entry_zone": "15m-1787818500--1-a42864"}
27th August 2026 16:40:09 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T11:10:09.848826+00:00", "ts_ist": "27th August 2026 16:40:09 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURGBP", "zone_id": "4h-1787702400-1-8d13fa", "direction": "demand", "target_price": 0.85546, "destination_reward_risk": 3.04, "for_entry_zone": "15m-1787824800--1-63e1c2"}
27th August 2026 17:30:15 IST | destination_available | {"ts_utc": "2026-08-27T12:00:15.312384+00:00", "ts_ist": "27th August 2026 17:30:15 IST", "stream": "4h", "type": "destination_available", "symbol": "EURUSD", "zone_id": "4h-1787803200--1-9c2b6d", "direction": "supply", "lower": 1.16538, "upper": 1.16572, "proximal": 1.16538, "distal": 1.16572, "origin_time": "2026-08-27T04:00:00+00:00", "confirmed_at": "2026-08-27T12:00:00+00:00", "state": "unmitigated"}
27th August 2026 17:30:15 IST | destinations_screened | {"ts_utc": "2026-08-27T12:00:15.391144+00:00", "ts_ist": "27th August 2026 17:30:15 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPUSD", "kept": 2, "dropped_stale": 8, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T12:00:00+00:00"}
27th August 2026 17:30:15 IST | destination_available | {"ts_utc": "2026-08-27T12:00:15.400001+00:00", "ts_ist": "27th August 2026 17:30:15 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPUSD", "zone_id": "4h-1787774400--1-24735f", "direction": "supply", "lower": 1.35933, "upper": 1.35981, "proximal": 1.35933, "distal": 1.35981, "origin_time": "2026-08-26T20:00:00+00:00", "confirmed_at": "2026-08-27T12:00:00+00:00", "state": "unmitigated"}
27th August 2026 17:30:15 IST | destination_available | {"ts_utc": "2026-08-27T12:00:15.830546+00:00", "ts_ist": "27th August 2026 17:30:15 IST", "stream": "4h", "type": "destination_available", "symbol": "EURCHF", "zone_id": "4h-1787803200--1-1f64a4", "direction": "supply", "lower": 0.93868, "upper": 0.93927, "proximal": 0.93868, "distal": 0.93927, "origin_time": "2026-08-27T04:00:00+00:00", "confirmed_at": "2026-08-27T12:00:00+00:00", "state": "unmitigated"}
27th August 2026 17:30:15 IST | destinations_screened | {"ts_utc": "2026-08-27T12:00:15.901051+00:00", "ts_ist": "27th August 2026 17:30:15 IST", "stream": "4h", "type": "destinations_screened", "symbol": "EURAUD", "kept": 3, "dropped_stale": 1, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T12:00:00+00:00"}
27th August 2026 17:30:15 IST | destination_available | {"ts_utc": "2026-08-27T12:00:15.909968+00:00", "ts_ist": "27th August 2026 17:30:15 IST", "stream": "4h", "type": "destination_available", "symbol": "EURAUD", "zone_id": "4h-1787803200--1-0d51f1", "direction": "supply", "lower": 1.62249, "upper": 1.62299, "proximal": 1.62249, "distal": 1.62299, "origin_time": "2026-08-27T04:00:00+00:00", "confirmed_at": "2026-08-27T12:00:00+00:00", "state": "unmitigated"}
27th August 2026 17:30:15 IST | destination_available | {"ts_utc": "2026-08-27T12:00:15.980635+00:00", "ts_ist": "27th August 2026 17:30:15 IST", "stream": "4h", "type": "destination_available", "symbol": "EURCAD", "zone_id": "4h-1787788800--1-3b40e0", "direction": "supply", "lower": 1.61696, "upper": 1.61795, "proximal": 1.61696, "distal": 1.61795, "origin_time": "2026-08-27T00:00:00+00:00", "confirmed_at": "2026-08-27T12:00:00+00:00", "state": "unmitigated"}
27th August 2026 17:30:16 IST | destination_available | {"ts_utc": "2026-08-27T12:00:16.181764+00:00", "ts_ist": "27th August 2026 17:30:16 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPCHF", "zone_id": "4h-1787803200--1-e0b030", "direction": "supply", "lower": 1.09431, "upper": 1.09515, "proximal": 1.09431, "distal": 1.09515, "origin_time": "2026-08-27T04:00:00+00:00", "confirmed_at": "2026-08-27T12:00:00+00:00", "state": "unmitigated"}
27th August 2026 17:30:16 IST | destinations_screened | {"ts_utc": "2026-08-27T12:00:16.252179+00:00", "ts_ist": "27th August 2026 17:30:16 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPAUD", "kept": 3, "dropped_stale": 4, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T12:00:00+00:00"}
27th August 2026 17:30:16 IST | destination_available | {"ts_utc": "2026-08-27T12:00:16.261151+00:00", "ts_ist": "27th August 2026 17:30:16 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPAUD", "zone_id": "4h-1787803200--1-f90eed", "direction": "supply", "lower": 1.89173, "upper": 1.8926, "proximal": 1.89173, "distal": 1.8926, "origin_time": "2026-08-27T04:00:00+00:00", "confirmed_at": "2026-08-27T12:00:00+00:00", "state": "unmitigated"}
27th August 2026 17:30:16 IST | destination_available | {"ts_utc": "2026-08-27T12:00:16.329540+00:00", "ts_ist": "27th August 2026 17:30:16 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPCAD", "zone_id": "4h-1787760000--1-b09604", "direction": "supply", "lower": 1.88625, "upper": 1.88646, "proximal": 1.88625, "distal": 1.88646, "origin_time": "2026-08-26T16:00:00+00:00", "confirmed_at": "2026-08-27T12:00:00+00:00", "state": "unmitigated"}
27th August 2026 17:30:16 IST | destination_available | {"ts_utc": "2026-08-27T12:00:16.474427+00:00", "ts_ist": "27th August 2026 17:30:16 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDJPY", "zone_id": "4h-1787803200-1-b46d37", "direction": "demand", "lower": 114.383, "upper": 114.445, "proximal": 114.445, "distal": 114.383, "origin_time": "2026-08-27T04:00:00+00:00", "confirmed_at": "2026-08-27T12:00:00+00:00", "state": "unmitigated"}
27th August 2026 17:30:16 IST | destination_available | {"ts_utc": "2026-08-27T12:00:16.881825+00:00", "ts_ist": "27th August 2026 17:30:16 IST", "stream": "4h", "type": "destination_available", "symbol": "CADJPY", "zone_id": "4h-1787788800-1-a0a4f2", "direction": "demand", "lower": 114.655, "upper": 114.782, "proximal": 114.782, "distal": 114.655, "origin_time": "2026-08-27T00:00:00+00:00", "confirmed_at": "2026-08-27T12:00:00+00:00", "state": "unmitigated"}
27th August 2026 18:00:23 IST | destinations_screened | {"ts_utc": "2026-08-27T12:30:23.146815+00:00", "ts_ist": "27th August 2026 18:00:23 IST", "stream": "4h", "type": "destinations_screened", "symbol": "EURAUD", "kept": 3, "dropped_stale": 2, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T08:25:00+00:00"}
27th August 2026 18:00:25 IST | destinations_screened | {"ts_utc": "2026-08-27T12:30:25.161054+00:00", "ts_ist": "27th August 2026 18:00:25 IST", "stream": "4h", "type": "destinations_screened", "symbol": "AUDCAD", "kept": 4, "dropped_stale": 1, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T11:40:00+00:00"}
27th August 2026 18:00:25 IST | destination_available | {"ts_utc": "2026-08-27T12:30:25.169854+00:00", "ts_ist": "27th August 2026 18:00:25 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCAD", "zone_id": "4h-1787803200-1-cadbe3", "direction": "demand", "lower": 0.99671, "upper": 0.99699, "proximal": 0.99699, "distal": 0.99671, "origin_time": "2026-08-27T04:00:00+00:00", "confirmed_at": "2026-08-27T12:00:00+00:00", "state": "unmitigated"}
27th August 2026 18:05:12 IST | destinations_screened | {"ts_utc": "2026-08-27T12:35:12.924654+00:00", "ts_ist": "27th August 2026 18:05:12 IST", "stream": "4h", "type": "destinations_screened", "symbol": "EURCAD", "kept": 1, "dropped_stale": 2, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T12:35:00+00:00"}
27th August 2026 19:40:15 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T14:10:15.927763+00:00", "ts_ist": "27th August 2026 19:40:15 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDCHF", "zone_id": "4h-1787745600-1-5386ea", "direction": "demand", "target_price": 0.57755, "destination_reward_risk": 2.6, "for_entry_zone": "15m-1787834700--1-09e076"}
27th August 2026 20:05:09 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T14:35:09.744267+00:00", "ts_ist": "27th August 2026 20:05:09 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "GBPJPY", "zone_id": "4h-1787731200--1-c91a91", "direction": "supply", "target_price": 216.747, "destination_reward_risk": 2.12, "for_entry_zone": "15m-1787834700-1-09f47a"}
27th August 2026 20:25:22 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T14:55:22.120417+00:00", "ts_ist": "27th August 2026 20:25:22 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "GBPNZD", "zone_id": "4h-1787241600--1-d99482", "direction": "supply", "target_price": 2.29281, "destination_reward_risk": 3.84, "for_entry_zone": "15m-1787694300-1-28781c"}
27th August 2026 21:30:15 IST | destination_available | {"ts_utc": "2026-08-27T16:00:15.876330+00:00", "ts_ist": "27th August 2026 21:30:15 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDUSD", "zone_id": "4h-1787803200-1-f59fc8", "direction": "demand", "lower": 0.71784, "upper": 0.7182, "proximal": 0.7182, "distal": 0.71784, "origin_time": "2026-08-27T04:00:00+00:00", "confirmed_at": "2026-08-27T16:00:00+00:00", "state": "unmitigated"}
27th August 2026 21:30:16 IST | destinations_screened | {"ts_utc": "2026-08-27T16:00:16.486816+00:00", "ts_ist": "27th August 2026 21:30:16 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPJPY", "kept": 0, "dropped_stale": 2, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T16:00:00+00:00"}
27th August 2026 21:30:16 IST | destinations_screened | {"ts_utc": "2026-08-27T16:00:16.809329+00:00", "ts_ist": "27th August 2026 21:30:16 IST", "stream": "4h", "type": "destinations_screened", "symbol": "AUDNZD", "kept": 4, "dropped_stale": 4, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T16:00:00+00:00"}
27th August 2026 21:30:16 IST | destination_available | {"ts_utc": "2026-08-27T16:00:16.818255+00:00", "ts_ist": "27th August 2026 21:30:16 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDNZD", "zone_id": "4h-1787817600-1-cc61b6", "direction": "demand", "lower": 1.20756, "upper": 1.20873, "proximal": 1.20873, "distal": 1.20756, "origin_time": "2026-08-27T08:00:00+00:00", "confirmed_at": "2026-08-27T16:00:00+00:00", "state": "unmitigated"}
27th August 2026 21:30:17 IST | destinations_screened | {"ts_utc": "2026-08-27T16:00:17.346996+00:00", "ts_ist": "27th August 2026 21:30:17 IST", "stream": "4h", "type": "destinations_screened", "symbol": "CHFJPY", "kept": 0, "dropped_stale": 7, "dropped_bos_lag": 2, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T16:00:00+00:00"}
27th August 2026 21:35:17 IST | destinations_screened | {"ts_utc": "2026-08-27T16:05:17.786360+00:00", "ts_ist": "27th August 2026 21:35:17 IST", "stream": "4h", "type": "destinations_screened", "symbol": "AUDUSD", "kept": 2, "dropped_stale": 8, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T16:05:00+00:00"}
27th August 2026 23:20:08 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T17:50:08.596842+00:00", "ts_ist": "27th August 2026 23:20:08 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURCHF", "zone_id": "4h-1787803200--1-1f64a4", "direction": "supply", "target_price": 0.93868, "destination_reward_risk": 3.64, "for_entry_zone": "15m-1787847300-1-e7e10d"}
28th August 2026 0:10:13 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T18:40:13.013326+00:00", "ts_ist": "28th August 2026 0:10:13 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURGBP", "zone_id": "4h-1787702400-1-8d13fa", "direction": "demand", "target_price": 0.85546, "destination_reward_risk": 5.66, "for_entry_zone": "15m-1787842800--1-e8f179"}
28th August 2026 0:35:20 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T19:05:20.668082+00:00", "ts_ist": "28th August 2026 0:35:20 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDUSD", "zone_id": "4h-1787803200-1-f59fc8", "direction": "demand", "target_price": 0.7182, "destination_reward_risk": 4.42, "for_entry_zone": "15m-1787852700--1-324e5a"}
28th August 2026 1:35:10 IST | destinations_screened | {"ts_utc": "2026-08-27T20:05:10.015838+00:00", "ts_ist": "28th August 2026 1:35:10 IST", "stream": "4h", "type": "destinations_screened", "symbol": "AUDNZD", "kept": 2, "dropped_stale": 5, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T20:05:00+00:00"}
28th August 2026 2:25:10 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T20:55:10.790159+00:00", "ts_ist": "28th August 2026 2:25:10 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURCAD", "zone_id": "4h-1787788800--1-3b40e0", "direction": "supply", "target_price": 1.61696, "destination_reward_risk": 1.98, "for_entry_zone": "15m-1787859900-1-59d0a2"}
28th August 2026 2:50:08 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T21:20:08.791128+00:00", "ts_ist": "28th August 2026 2:50:08 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURAUD", "zone_id": "4h-1787803200--1-0d51f1", "direction": "supply", "target_price": 1.62249, "destination_reward_risk": 4.78, "for_entry_zone": "15m-1787859900-1-2902ae"}
28th August 2026 3:15:17 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T21:45:17.355836+00:00", "ts_ist": "28th August 2026 3:15:17 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURGBP", "zone_id": "4h-1787702400-1-8d13fa", "direction": "demand", "target_price": 0.85546, "destination_reward_risk": 6.05, "for_entry_zone": "15m-1787862600--1-7cd0bd"}
28th August 2026 3:35:10 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T22:05:10.386607+00:00", "ts_ist": "28th August 2026 3:35:10 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "GBPAUD", "zone_id": "4h-1787803200--1-f90eed", "direction": "supply", "target_price": 1.89173, "destination_reward_risk": 2.28, "for_entry_zone": "15m-1787859000-1-1f0034"}
28th August 2026 3:40:12 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T22:10:12.187005+00:00", "ts_ist": "28th August 2026 3:40:12 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "GBPCAD", "zone_id": "4h-1787760000--1-b09604", "direction": "supply", "target_price": 1.88625, "destination_reward_risk": 2.43, "for_entry_zone": "15m-1787859900-1-5f8c2f"}
28th August 2026 3:40:17 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T22:10:17.008048+00:00", "ts_ist": "28th August 2026 3:40:17 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDCAD", "zone_id": "4h-1787659200-1-7ebc50", "direction": "demand", "target_price": 0.99138, "destination_reward_risk": 11.78, "for_entry_zone": "15m-1787862600--1-ea1d6c"}
28th August 2026 5:10:16 IST | destination_selected_as_target | {"ts_utc": "2026-08-27T23:40:16.849006+00:00", "ts_ist": "28th August 2026 5:10:16 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "GBPCHF", "zone_id": "4h-1787803200--1-e0b030", "direction": "supply", "target_price": 1.09431, "destination_reward_risk": 4.33, "for_entry_zone": "15m-1787871600-1-d86a53"}
28th August 2026 5:35:11 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T00:05:11.307613+00:00", "ts_ist": "28th August 2026 5:35:11 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDUSD", "zone_id": "4h-1787803200-1-f59fc8", "direction": "demand", "target_price": 0.7182, "destination_reward_risk": 4.9, "for_entry_zone": "15m-1787863500--1-98ea14"}
28th August 2026 6:05:23 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T00:35:23.541905+00:00", "ts_ist": "28th August 2026 6:05:23 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDJPY", "zone_id": "4h-1787803200-1-b46d37", "direction": "demand", "target_price": 114.445, "destination_reward_risk": 6.8, "for_entry_zone": "15m-1787859000--1-af7b19"}
28th August 2026 14:05:11 IST | destination_available | {"ts_utc": "2026-08-28T08:35:11.982089+00:00", "ts_ist": "28th August 2026 14:05:11 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDUSD", "zone_id": "4h-1787846400-1-edb4ea", "direction": "demand", "lower": 0.59455, "upper": 0.59514, "proximal": 0.59514, "distal": 0.59455, "origin_time": "2026-08-27T16:00:00+00:00", "confirmed_at": "2026-08-28T04:00:00+00:00", "state": "unmitigated"}
28th August 2026 14:05:13 IST | destination_available | {"ts_utc": "2026-08-28T08:35:13.083327+00:00", "ts_ist": "28th August 2026 14:05:13 IST", "stream": "4h", "type": "destination_available", "symbol": "EURAUD", "zone_id": "4h-1787860800--1-46ac81", "direction": "supply", "lower": 1.61881, "upper": 1.61984, "proximal": 1.61881, "distal": 1.61984, "origin_time": "2026-08-27T20:00:00+00:00", "confirmed_at": "2026-08-28T04:00:00+00:00", "state": "unmitigated"}
28th August 2026 14:05:13 IST | destination_available | {"ts_utc": "2026-08-28T08:35:13.460244+00:00", "ts_ist": "28th August 2026 14:05:13 IST", "stream": "4h", "type": "destination_available", "symbol": "EURNZD", "zone_id": "4h-1787846400--1-06fb57", "direction": "supply", "lower": 1.95772, "upper": 1.95857, "proximal": 1.95772, "distal": 1.95857, "origin_time": "2026-08-27T16:00:00+00:00", "confirmed_at": "2026-08-28T04:00:00+00:00", "state": "unmitigated"}
28th August 2026 14:05:14 IST | destinations_screened | {"ts_utc": "2026-08-28T08:35:14.463363+00:00", "ts_ist": "28th August 2026 14:05:14 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPNZD", "kept": 0, "dropped_stale": 7, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-27T18:00:00+00:00"}
28th August 2026 14:05:15 IST | destinations_screened | {"ts_utc": "2026-08-28T08:35:15.444226+00:00", "ts_ist": "28th August 2026 14:05:15 IST", "stream": "4h", "type": "destinations_screened", "symbol": "AUDCHF", "kept": 4, "dropped_stale": 4, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-28T08:35:00+00:00"}
28th August 2026 14:05:15 IST | destination_available | {"ts_utc": "2026-08-28T08:35:15.457314+00:00", "ts_ist": "28th August 2026 14:05:15 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-1787860800-1-8c9ad8", "direction": "demand", "lower": 0.57809, "upper": 0.57873, "proximal": 0.57873, "distal": 0.57809, "origin_time": "2026-08-27T20:00:00+00:00", "confirmed_at": "2026-08-28T04:00:00+00:00", "state": "unmitigated"}
28th August 2026 14:05:15 IST | destination_available | {"ts_utc": "2026-08-28T08:35:15.689682+00:00", "ts_ist": "28th August 2026 14:05:15 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-1787832000-1-95bb83", "direction": "demand", "lower": 94.717, "upper": 94.845, "proximal": 94.845, "distal": 94.717, "origin_time": "2026-08-27T12:00:00+00:00", "confirmed_at": "2026-08-28T04:00:00+00:00", "state": "unmitigated"}
28th August 2026 14:05:16 IST | destination_available | {"ts_utc": "2026-08-28T08:35:16.059689+00:00", "ts_ist": "28th August 2026 14:05:16 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDCHF", "zone_id": "4h-1787832000-1-e90f5e", "direction": "demand", "lower": 0.47781, "upper": 0.47899, "proximal": 0.47899, "distal": 0.47781, "origin_time": "2026-08-27T12:00:00+00:00", "confirmed_at": "2026-08-28T04:00:00+00:00", "state": "unmitigated"}
28th August 2026 14:05:16 IST | destination_available | {"ts_utc": "2026-08-28T08:35:16.471656+00:00", "ts_ist": "28th August 2026 14:05:16 IST", "stream": "4h", "type": "destination_available", "symbol": "CADCHF", "zone_id": "4h-1787860800-1-5dc4fe", "direction": "demand", "lower": 0.58, "upper": 0.58059, "proximal": 0.58059, "distal": 0.58, "origin_time": "2026-08-27T20:00:00+00:00", "confirmed_at": "2026-08-28T04:00:00+00:00", "state": "unmitigated"}
28th August 2026 14:10:17 IST | destinations_screened | {"ts_utc": "2026-08-28T08:40:17.693839+00:00", "ts_ist": "28th August 2026 14:10:17 IST", "stream": "4h", "type": "destinations_screened", "symbol": "EURCAD", "kept": 3, "dropped_stale": 2, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-28T08:40:00+00:00"}
28th August 2026 14:10:17 IST | destination_available | {"ts_utc": "2026-08-28T08:40:17.705306+00:00", "ts_ist": "28th August 2026 14:10:17 IST", "stream": "4h", "type": "destination_available", "symbol": "EURCAD", "zone_id": "4h-1787860800--1-bf7241", "direction": "supply", "lower": 1.61368, "upper": 1.61442, "proximal": 1.61368, "distal": 1.61442, "origin_time": "2026-08-27T20:00:00+00:00", "confirmed_at": "2026-08-28T04:00:00+00:00", "state": "unmitigated"}
28th August 2026 14:10:18 IST | destinations_screened | {"ts_utc": "2026-08-28T08:40:18.307515+00:00", "ts_ist": "28th August 2026 14:10:18 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPNZD", "kept": 1, "dropped_stale": 7, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-28T08:40:00+00:00"}
28th August 2026 14:10:18 IST | destination_available | {"ts_utc": "2026-08-28T08:40:18.318093+00:00", "ts_ist": "28th August 2026 14:10:18 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPNZD", "zone_id": "4h-1787832000--1-07ac5f", "direction": "supply", "lower": 2.28226, "upper": 2.2847, "proximal": 2.28226, "distal": 2.2847, "origin_time": "2026-08-27T12:00:00+00:00", "confirmed_at": "2026-08-28T04:00:00+00:00", "state": "unmitigated"}
28th August 2026 15:30:20 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T10:00:20.309820+00:00", "ts_ist": "28th August 2026 15:30:20 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDCAD", "zone_id": "4h-1787659200-1-7ebc50", "direction": "demand", "target_price": 0.99138, "destination_reward_risk": 16.16, "for_entry_zone": "15m-1787889600--1-c550e1"}
28th August 2026 16:00:15 IST | destination_selected_as_target | {"ts_utc": "2026-08-28T10:30:15.959443+00:00", "ts_ist": "28th August 2026 16:00:15 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURAUD", "zone_id": "4h-1787860800--1-46ac81", "direction": "supply", "target_price": 1.61881, "destination_reward_risk": 2.8, "for_entry_zone": "15m-1787889600-1-36b8ea"}
